"iso","aboveground_biomass_loss__Mg","treecover_loss__ha","aboveground_co2_emissions__Mg","treecover_loss__year"
"EGY",13069.140393803016,147.7649426811371,23960.09072197219,2001
"ERI",449.1318235446375,2.5295243326025014,823.4083431651688,2001
"ESP",4649241.739784075,32811.053519212364,8523609.856270807,2001
"EST",1698105.7481369919,16872.43450528028,3113193.8715844853,2001
"ETH",2175747.9235629253,11947.247243561262,3988871.1931986962,2001
"FIN",12753976.370001912,151003.2605000384,23382290.01167016,2001
"FJI",245942.326140519,1097.7640543965972,450894.2645909516,2001
"FRA",5834716.504351648,34420.963394341015,10696980.257978026,2001
"GAB",3688765.964155732,15082.63772959314,6762737.6009521745,2001
"GBR",3474738.733822707,23244.127250640304,6370354.345341628,2001
"GEO",112987.46367566947,666.556366612005,207143.68340539405,2001
"GGY",114.97259171737196,0.9576780356466469,210.7830848151819,2001
"GHA",7194314.217893695,43644.05617299001,13189576.066138443,2001
"GIB",19.040691838638242,0.18728563696830533,34.90793503750344,2001
"GIN",2685841.557142761,18571.525855882664,4924042.854761728,2001
"GLP",49504.57502311642,320.7023855663232,90758.38754238008,2001
"GMB",289.7270909961047,3.297421863044837,531.1663334928587,2001
"GNB",311517.98478612973,2362.1530283449556,571116.3054412379,2001
"GNQ",932939.7886122894,3585.419101424056,1710389.612455864,2001
"GRC",1479967.425647156,12616.82202214096,2713273.6136864526,2001
"GRD",7746.381264737329,32.81085886820271,14201.698985351768,2001
"GTM",9112600.313838512,53310.175152470285,16706433.90870393,2001
"GUF",977709.4623482152,3033.2877485540575,1792467.3476383951,2001
"GUY",2689474.4828720586,10039.867706898685,4930703.218598775,2001
"HKG",1528.3996993906896,7.981291213915409,2802.0661155495977,2001
"HND",7470899.467714476,42380.17445674393,13696649.024143208,2001
"HRV",555405.7181548458,3378.4896036338832,1018243.8166172168,2001
"HTI",350479.8783321852,2469.048298344561,642546.4436090062,2001
"HUN",1166350.4667069765,7522.059331818267,2138309.18896279,2001
"IDN",179413028.09227103,744087.989109851,328923884.8358296,2001
"IMN",2066.5561246869142,15.975437616743118,3788.6862285926763,2001
"IND",14166614.477954617,62361.174495384395,25972126.542916805,2001
"IRL",1714267.700186632,9559.474140866358,3142824.1170088253,2001
"IRN",35391.26560961714,332.48370537379236,64883.986950964776,2001
"IRQ",1810.4062099541343,16.026636417037196,3319.078051582579,2001
"ISR",13840.101654667604,145.9652380545117,25373.519700223944,2001
"ITA",1172744.5571170417,9871.496931661846,2150031.6880479087,2001
"JAM",252829.28064725274,1246.2415233271206,463520.34785329667,2001
"JEY",657.1799771600798,3.6963388705227933,1204.8299581268132,2001
"JOR",46.98282713144372,0.5220280310915502,86.13518307431349,2001
"JPN",4100042.673034607,23977.46161886232,7516744.900563449,2001
"KAZ",519084.9585544276,4534.70274132471,951655.757349784,2001
"KEN",3826150.7272711336,19027.211048887584,7014609.666663742,2001
"KGZ",67921.52354995253,589.2263559968983,124522.79317491296,2001
"KHM",6020735.782776637,28491.44387094737,11038015.601757169,2001
"KNA",7835.48828930103,45.60965867600311,14365.061863718554,2001
"KOR",634425.2597271297,5503.445334868549,1163112.9761664043,2001
"LAO",8170651.375236167,36474.65075046269,14979527.521266302,2001
"LBN",32317.752892699216,299.40426759816194,59249.213636615226,2001
"LBR",5434033.549720333,29185.670180330657,9962394.84115394,2001
"LBY",1500.746550954912,17.152701516998924,2751.3686767506715,2001
"LCA",6344.046106947488,31.08046320852364,11630.751196070389,2001
"LIE",760.1141083856243,3.423943211927801,1393.5425320403112,2001
"LKA",630057.4834458951,3759.510363382603,1155105.3863174738,2001
"LSO",140.51592930988394,1.1400521308137563,257.61253706812056,2001
"LTU",967462.5606361898,7961.6873952171645,1773681.3611663477,2001
"LUX",13808.824272001228,68.6096919671928,25316.17783200225,2001
"LVA",2869992.3104105024,24907.62112447309,5261652.569085922,2001
"MAC",,1.4280703393362622,,2001
"MAF",291.5244430221004,2.1236559847047403,534.4614788738508,2001
"MAR",214387.5646246777,1868.2886058844767,393043.8684785757,2001
"MDA",15973.725668096777,146.68806072638031,29285.163724844097,2001
"MDG",17588874.60018362,86956.83269885097,32246270.100336634,2001
"MDV",166.02759681644494,4.743487262381189,304.3839274968157,2001
"MEX",20796791.15652389,158302.9884905899,38127450.45362713,2001
"MKD",292428.82952683035,2059.8641431301357,536119.520799189,2001
"MLI",48733.67873941855,347.8706881063303,89345.07768893403,2001
"MLT",134.07962740224366,1.2519125375846887,245.8126502374467,2001
"MMR",9948215.294756953,44804.23912730597,18238394.707054406,2001
"MNE",160584.24654500154,858.4920805239994,294404.4519991695,2001
"MNG",2180417.0436868747,21056.722644031623,3997431.246759273,2001
"MOZ",8486221.199084314,60936.64967623527,15558072.198321238,2001
"MRT",3418.13282104069,31.838435367579606,6266.576838574599,2001
"MSR",1314.8671588128848,7.078555305502112,2410.5897911569555,2001
"MTQ",38392.46499702374,192.96524826154285,70386.18582787685,2001
"MUS",35697.209753560295,156.581383524905,65444.88454819388,2001
"MWI",405676.2427900463,2488.280770450354,743739.7784484184,2001
"MYS",76459334.30979395,332497.4245344977,140175446.2346223,2001
"MYT",6850.83004558953,31.3026936667732,12559.85508358081,2001
"NAM",37750.86280483338,417.5124607427559,69209.91514219451,2001
"NCL",112378.98118711034,697.9210994349735,206028.13217636896,2001
"NER",10.964283530266306,0.15019566479816857,20.101186472154893,2001
"NGA",5997525.968624158,43386.4946204678,10995464.275810957,2001
"NIC",8544278.844706323,44109.792049062235,15664511.215294922,2001
"NLD",119279.84668826155,736.4216233847903,218679.71892847953,2001
"NOR",2001305.3109357757,22445.941399305753,3669059.7367155896,2001
"NPL",413173.6723163381,1523.194751880453,757485.0659132866,2001
"NZL",9229637.680041632,50528.282390259374,16921002.41340967,2001
"PAK",37578.187221385524,217.77039508557067,68893.34323920679,2001
"PAN",3967214.5143448752,18264.10740919845,7273226.60963227,2001
"PER",22699286.230759967,86013.86649075418,41615358.08972666,2001
"PHL",8181886.456138949,35165.191704455654,15000125.169588078,2001
"PLW",16440.3883909864,52.11206111854148,30140.712050141738,2001
"PNG",10559844.946066525,36005.13509686962,19359715.734455295,2001
"POL",2553619.6367795835,19066.10207518364,4681636.000762568,2001
"PRI",220866.53108456766,1252.3622311306517,404921.9736550407,2001
"PRK",1372331.9448247203,11945.609487843654,2515941.89884532,2001
"PRT",2958900.4935766007,24405.379822220122,5424650.904890433,2001
"PRY",14676374.475238185,150238.73294177355,26906686.53793668,2001
"PSE",203.2182549604198,2.219302277639004,372.56680076076964,2001
"REU",6182.979040384992,28.617214131865566,11335.46157403915,2001
"ROU",3106347.9228287954,17535.52879214996,5694971.191852791,2001
"RUS",144296113.80502522,1826602.9954261207,264542875.30921274,2001
"RWA",252500.9275289041,1516.7663207831765,462918.3671363242,2001
"SDN",3141.913291760158,26.942953159391145,5760.174368226955,2001
"SEN",8568.341783859338,70.59427484559615,15708.62660374212,2001
"SGP",5519.267614262156,43.45389467110222,10118.65729281395,2001
"SLB",591721.3720640859,2187.117444004161,1084822.5154508245,2001
"SLE",2935766.6750865863,18596.425298670856,5382238.904325409,2001
"SLV",1422179.9746436512,9499.391624037511,2607329.953513361,2001
"SOM",31051.789338791335,339.3039459214387,56928.28045445076,2001
"SRB",434336.4150224795,2379.583400470159,796283.4275412124,2001
"SSD",553376.0043063855,4906.033992682083,1014522.6745617068,2001
"STP",20465.320614020282,77.22190501910363,37519.75445903718,2001
"SUR",1140566.8136253592,3688.947051985157,2091039.158313158,2001
"SVK",713047.5507921011,3897.393158988223,1307253.8431188525,2001
"SVN",117074.74538975794,615.4603105094272,214637.03321455617,2001
"SWE",12400537.091917511,144927.22659086727,22734318.00184877,2001
"SWZ",1615522.8171198347,6734.853710662619,2961791.831386368,2001
"SXM",158.56033944924556,1.318283676577616,290.69395565695015,2001
"SYC",61.18733468258061,0.37957476803600276,112.17678025139779,2001
"SYR",30481.012016781962,267.2352947336917,55881.855364100265,2001
"TCA",476.00846909807694,7.727203049557708,872.682193346474,2001
"TCD",97573.53962678976,883.6264799284602,178884.82264911447,2001
"TGO",322016.9607707777,2776.2306162179884,590364.4280797592,2001
"THA",8012146.987923063,36101.94358725277,14688936.14452562,2001
"TJK",6775.278441953317,61.53772784665546,12421.343810247747,2001
"TKM",4555.465413505647,46.21279328987052,8351.68659142702,2001
"TLS",167024.9311715493,677.4261599080287,306212.3738145071,2001
"TTO",349312.7559182852,1829.0960350927812,640406.7191835234,2001
"TUN",27691.160131076682,230.67043467130094,50767.12690697391,2001
"TUR",2362684.602341463,22910.005489408097,4331588.437626015,2001
"TWN",258685.56629038713,1159.0681163379,474256.8715323763,2001
"TZA",12671096.292800233,82214.20404098099,23230343.203467086,2001
"UGA",5888705.914267745,29658.947217653236,10795960.842824195,2001
"UKR",4167265.268959092,28826.380197285893,7639986.326425003,2001
"UMI",,2.1197106802038723,,2001
"URY",784423.629910202,7647.452722553858,1438109.9881687018,2001
"USA",305450701.3683368,1943318.7440119716,559992952.5086173,2001
"UZB",30994.192887232228,294.8209020065854,56822.68695992576,2001
"VCT",1493.5609549598053,6.896545779443041,2738.1950840929767,2001
"VEN",20249111.027030025,123881.14411700336,37123370.21622172,2001
"VGB",697.2614021007481,4.092501167653899,1278.3125705180382,2001
"VIR",18424.213658766672,122.51337074738883,33777.725041072226,2001
"VNM",9994135.062137457,47433.1301844362,18322580.947252017,2001
"VUT",27203.614704278454,124.33329790796859,49873.293624510494,2001
"XAD",163.38085370178106,1.6489892622091076,299.531565119932,2001
"XCA",1101.9168837604366,9.735251156853337,2020.1809535608004,2001
"XKO",205687.35973060026,1122.2054286094626,377093.49283943383,2001
"XNC",1855.3306498348559,17.661583216680512,3401.4395246972367,2001
"ZAF",16171859.018301772,77644.69059922766,29648408.200219918,2001
"ZMB",5280682.805778213,30123.727104078487,9681251.810593389,2001
"ZWE",1255300.0418603746,8205.93418504832,2301383.410077354,2001
"ABW",46.29748179294876,0.5261077315597574,84.87871662040605,2002
"AFG",22832.017550471137,178.6403638474288,41858.698842530415,2002
"AGO",8639612.548524322,61034.22726588081,15839289.672294592,2002
"AIA",11.99903023678317,0.14632965080077293,21.998222100769148,2002
"ALA",25100.181473494653,277.8198770561331,46016.99936807352,2002
"ALB",151495.99460935686,889.5171154809732,277742.65678382094,2002
"AND",230.54803478801384,1.2550222235396196,422.6713971113587,2002
"ARG",10251173.244742835,105001.86224591543,18793817.615361888,2002
"ARM",23932.89172820508,172.53859117797688,43876.96816837597,2002
"ATG",2114.7832052997933,17.656041652525523,3877.102543049621,2002
"AUS",21572308.051421028,312151.11535341066,39549231.42760549,2002
"AUT",2028925.1948379558,10902.149877053293,3719696.1905362518,2002
"AZE",126657.1606223373,1154.2059428666385,232204.79447428498,2002
"BDI",128724.74001499113,986.9362125527143,235995.35669415045,2002
"BEL",495986.374520215,2348.390595657459,909308.3532870609,2002
"BEN",390416.0885003461,3480.187346087511,715762.8289173013,2002
"BES",225.76540452983522,2.1064574574663926,413.90324163803126,2002
"BFA",443.0582320537989,4.302910899820298,812.2734254319646,2002
"BGD",863128.4846450887,3995.28757381412,1582402.2218493288,2002
"BGR",576837.9747105038,4638.738812430543,1057536.286969257,2002
"BHS",61053.99725334509,700.9761365211115,111932.32829779942,2002
"BIH",123288.17460358834,692.6588558243585,226028.32010657853,2002
"BLR",3142145.8394449176,25383.415701556798,5760600.705649015,2002
"BLZ",2220889.5092349756,13473.730510588819,4071630.766930788,2002
"BMU",94.05569100944251,0.7179594019260317,172.43543351731125,2002
"BOL",32807041.55545558,178807.97117095988,60146242.851668596,2002
"BRA",661499600.7300513,3507049.4403590215,1212749268.0050955,2002
"BRB",1459.8292037132069,11.391981560742128,2676.3535401408794,2002
"BRN",310221.70325912244,1088.8455974204983,568739.7893083914,2002
"BTN",57672.37651601993,223.9348815385228,105732.69027936988,2002
"BWA",1418.6935395162657,22.788998625377435,2600.93815577982,2002
"CAF",6792630.35893979,34417.72160764837,12453155.658056282,2002
"CAN",172158157.3771379,2316887.6653341423,315623288.52475286,2002
"CHE",183685.5756331778,881.3039026888927,336756.88866082596,2002
"CHL",10418756.391716262,78080.97298225133,19101053.384813152,2002
"CHN",43539577.73955709,249150.96008045826,79822559.189188,2002
"CIV",23081362.712778646,144559.9075092132,42315831.640094176,2002
"CMR",6366561.617893694,28766.951570504527,11672029.63280511,2002
"COD",117511248.41769162,514476.68819954875,215437288.76576787,2002
"COG",5400150.087142928,24310.14237997483,9900275.159762038,2002
"COL",40482142.68280551,182229.15244789925,74217261.5851435,2002
"COM",9456.964191060451,41.20393423425391,17337.767683610826,2002
"CPV",,22.834003097300197,,2002
"CRI",2529343.1107307626,13289.149086102816,4637129.03633973,2002
"CUB",1686057.0055191936,15035.847383200256,3091104.510118521,2002
"CUW",115.13510003290772,1.2792836884391083,211.08101672699746,2002
"CYM",538.5926159776375,5.598244417065944,987.4197959590019,2002
"CYP",3035.711763311957,31.74324402104157,5565.471566071921,2002
"CZE",1226025.2785043246,6766.437908201766,2247713.010591261,2002
"DEU",2907405.0784614393,15303.26237489147,5330242.643845973,2002
"DMA",2922.479929127263,11.874708039938657,5357.879870066649,2002
"DNK",130322.68464597713,1204.489939025414,238924.921850958,2002
"DOM",1540498.223110137,10435.979869661622,2824246.742368586,2002
"DZA",334015.0875057862,3009.8331206448784,612360.9937606084,2002
"ECU",7440485.494865168,29817.73771641367,13640890.073919486,2002
"EGY",4144.0716759681545,48.81325058290799,7597.464739274952,2002
"ESP",5028586.575499256,37699.01980963843,9219075.388415303,2002
"EST",2212774.6257170904,21918.386454013515,4056753.480481332,2002
"ETH",2223903.744097305,13074.087408975935,4077156.864178393,2002
"FIN",11875407.815051788,142432.40404869866,21771580.994261608,2002
"FJI",159540.08588879925,703.2099391412206,292490.15746279847,2002
"FRA",5786511.705208788,33888.397171841076,10608604.792882785,2002
"GAB",3353439.7114757304,13851.846661664196,6147972.804372175,2002
"GBR",3163571.1463904567,20112.349959705163,5799880.435049168,2002
"GEO",87763.00447207008,536.4421980251129,160898.84153212854,2002
"GGY",3.927114164491964,0.05034761749348672,7.199709301568601,2002
"GHA",13277191.951466547,78395.05298355917,24341518.57768867,2002
"GIB",10.423255861709478,0.12482941034721512,19.109302413134042,2002
"GIN",4331183.42190166,28933.47428987115,7940502.940153046,2002
"GLP",8153.350235446931,50.88541895784099,14947.808764986039,2002
"GMB",3801.877856319879,40.15764073963705,6970.109403253111,2002
"GNB",754250.7965041851,6073.797258919803,1382793.1269243392,2002
"GNQ",798472.8375952533,2986.1105441785144,1463866.8689246306,2002
"GRC",522086.6441622881,5126.049313139805,957158.8476308616,2002
"GRD",14612.356887273467,65.83774686297731,26789.320960001336,2002
"GTM",9613455.227756137,55600.93461324519,17624667.91755292,2002
"GUF",805998.6192457848,2496.7037489298173,1477664.1352839386,2002
"GUY",1317758.338156454,4827.394979199696,2415890.2866201648,2002
"HKG",3083.1075194339983,15.611556408296558,5652.363785628997,2002
"HND",5572002.500224446,31528.012327830365,10215337.917078154,2002
"HRV",375320.9836932463,2340.17949217578,688088.4701042849,2002
"HTI",279427.3235588251,2120.380504839118,512283.4265245126,2002
"HUN",1183783.988951274,7711.037369611759,2170270.6464106687,2002
"IDN",201726550.01118195,855275.8630337355,369832008.35383373,2002
"IMN",1720.882525320291,13.664859799248465,3154.9512964205333,2002
"IND",11660219.230230305,53005.4877429905,21377068.588755555,2002
"IRL",966547.889517901,5298.280939397979,1772004.464116152,2002
"IRN",58884.04500962438,557.7523710477833,107954.08251764467,2002
"IRQ",1185.085382893622,10.620060314959943,2172.6565353049737,2002
"ISR",11063.333306072524,111.73067850210307,20282.777727799632,2002
"ITA",1338975.5532300693,10931.227553919234,2454788.514255127,2002
"JAM",308766.70822954935,1647.5706370802964,566072.2984208406,2002
"JEY",107.18293093306248,0.8103738939713081,196.5020400439479,2002
"JOR",20.072361587559623,0.19610755832464163,36.79932957719264,2002
"JPN",4571111.6473685745,26154.0398337163,8380371.353509052,2002
"KAZ",340956.1911192518,2952.306623724583,625086.3503852948,2002
"KEN",4178210.1640735576,20287.526219996216,7660051.967468186,2002
"KGZ",34038.52118105385,305.45747979339535,62403.955498598734,2002
"KHM",11560493.170789657,54862.076200413256,21194237.47978103,2002
"KNA",3242.6972264943734,19.79075057673518,5944.9449152396855,2002
"KOR",557601.35215213,4705.32687187346,1022269.1456122384,2002
"LAO",12215623.093113255,55936.73071271775,22395309.004040953,2002
"LBN",8005.2195837993695,81.20045903567225,14676.235903632176,2002
"LBR",10544475.857295312,56984.42382034303,19331539.07170807,2002
"LBY",3621.3634690925646,40.245663534417986,6639.166360003036,2002
"LCA",2390.6387651290083,10.91096809322363,4382.837736069849,2002
"LKA",547054.6286457228,3427.6803855262933,1002933.4858504916,2002
"LSO",310.53454156665896,2.6871395636220567,569.3133262055414,2002
"LTU",1234570.2247187607,10344.838189749194,2263378.7453177283,2002
"LUX",19306.90023485768,90.45691516310859,35395.98376390574,2002
"LVA",3342603.129592343,29175.988194340203,6128105.737585962,2002
"MAC",,0.9282073810158357,,2002
"MAF",751.4660972760337,5.418846674157678,1377.687845006062,2002
"MAR",447416.3149771645,3923.5178271129494,820263.2441248011,2002
"MDA",26548.44447822137,229.79642069759677,48672.14821007251,2002
"MDG",17777416.655226078,89317.51418674662,32591930.534581147,2002
"MDV",57.995672924187254,4.588154946480611,106.32540036100994,2002
"MEX",20551493.045318004,158834.12538162316,37677737.24974967,2002
"MKD",124311.06733550255,890.1837635458384,227903.6234484213,2002
"MLI",23661.17767416546,175.29044283418375,43378.82573597002,2002
"MLT",190.95196241141576,1.7529613985416561,350.0785977542622,2002
"MMR",14474022.29784785,66119.68070808116,26535707.5460544,2002
"MNE",32810.34614455628,179.62077121493078,60152.301265019836,2002
"MNG",1675500.6078387515,18728.019954939118,3071751.1143710427,2002
"MOZ",14193477.345227662,106658.3376322974,26021375.132917374,2002
"MSR",361.4320926496496,1.62272987035147,662.6255031910242,2002
"MTQ",10026.4855053448,48.8622487099035,18381.89009313213,2002
"MUS",33853.09243042004,154.42996053035324,62064.00278910339,2002
"MWI",701172.4488495453,4189.572627992695,1285482.822890833,2002
"MYS",72100639.77751066,312553.7873327668,132184506.25876942,2002
"MYT",4763.816878767591,20.869190362740085,8733.664277740583,2002
"NAM",9523.58677866405,108.007218227635,17459.909094217423,2002
"NCL",93312.61211775662,626.8680587895838,171073.1222158871,2002
"NER",47.49927263945206,0.6764164435855735,87.08199983899543,2002
"NGA",4606323.137397064,32346.710063956103,8444925.751894617,2002
"NIC",11243129.62291602,54194.4946896578,20612404.308679365,2002
"NLD",128882.10935460794,824.5813585614011,236283.86715011462,2002
"NOR",2402121.7703443337,26635.753194629626,4403889.9122979455,2002
"NPL",574607.5073279885,2128.6433096492146,1053447.0967679792,2002
"NZL",11799129.32314945,63227.9271041144,21631737.092440657,2002
"PAK",62206.29640562566,325.01175241510794,114044.87674364702,2002
"PAN",3943975.5443555433,19200.137179005673,7230621.831318499,2002
"PER",21101292.51694265,80452.08581872519,38685702.947728194,2002
"PHL",7536090.78709343,32309.189261615647,13816166.443004612,2002
"PLW",24796.05552113116,75.30077103793153,45459.43512207379,2002
"PNG",15864029.799355961,54575.502202833624,29084054.632152595,2002
"POL",4202730.71694229,31070.1397903704,7705006.3143941965,2002
"PRI",201282.10027758242,1168.0957775076688,369017.18384223443,2002
"PRK",609855.9748919278,5358.227207026502,1118069.2873018675,2002
"PRT",4233867.0703674015,34903.34914563308,7762089.629006904,2002
"PRY",19753487.932912968,195124.63977323344,36214727.877007075,2002
"PSE",154.49591829114377,1.8302871145465789,283.24251686709687,2002
"REU",93726.85856859373,502.6683752347678,171832.57404242182,2002
"ROU",2963027.152489887,16356.445451253861,5432216.44623146,2002
"RUS",196366633.29178137,2700384.1538295993,360005494.36826545,2002
"RWA",127407.3867873252,941.3387180415666,233580.20911009618,2002
"SDN",7844.325186601472,76.10035581729498,14381.2628421027,2002
"SEN",20488.3676409634,164.43055442047134,37562.007341766235,2002
"SGP",19019.01678536718,123.51699899682129,34868.19743983983,2002
"SLB",1163751.723369556,3866.1066676061364,2133544.826177519,2002
"SLE",2152827.9004121004,15310.241971847769,3946851.150755516,2002
"SLV",715529.1208382174,4666.509817077913,1311803.3882033983,2002
"SMR",8.081914263259089,0.11147912894096587,14.816842815974994,2002
"SOM",20655.952006414755,250.89133041983578,37869.24534509372,2002
"SPM",5.229170366406695,0.10585656288411607,9.586812338412274,2002
"SRB",204207.46355113853,1134.989088454789,374380.34984375385,2002
"SSD",814775.9239029255,8148.679824300625,1493755.860488696,2002
"SUR",1138894.5201311428,3717.477562394198,2087973.286907095,2002
"SVK",783769.8744596746,4015.7325045575617,1436911.436509403,2002
"SVN",139879.470941697,723.8725078303687,256445.69672644453,2002
"SWE",15051126.469203519,178264.0808117537,27593731.860206462,2002
"SWZ",953517.8671556426,3800.765838255508,1748116.089785345,2002
"SXM",46.13982570000932,0.4394277226475445,84.58968045001708,2002
"SYC",28.699789994566512,0.22777533419812074,52.61628165670527,2002
"SYR",17010.521843910446,147.99919406998796,31185.956713835818,2002
"TCA",294.1519191754541,4.652026517454742,539.2785184883326,2002
"TCD",218034.67280852475,1958.4758298640372,399730.2334822954,2002
"TGO",222120.67222291653,2020.7854826405596,407221.23240868025,2002
"THA",13373636.334596872,60882.18973660287,24518333.280094273,2002
"TJK",4021.105670841293,36.63912048615033,7372.027063209037,2002
"TKM",11061.608267128511,105.1787400619726,20279.615156402266,2002
"TLS",383060.6087429605,1604.5988977452112,702277.7826954275,2002
"TTO",137950.30766178475,726.0770093425072,252908.8973799387,2002
"TUN",27767.881283835286,243.87173866611775,50907.78235369799,2002
"TUR",2702488.4691950837,25722.221416789398,4954562.193524322,2002
"TWN",222402.27185053637,1004.5740217444821,407737.4983926499,2002
"TZA",12080087.593684943,85080.90089418054,22146827.25508906,2002
"UGA",1662934.336898671,10840.696812711081,3048712.950980896,2002
"UKR",3672618.921565937,27077.01970561094,6733134.689537549,2002
"UMI",,6.50553305832537,,2002
"URY",710560.3392001145,6870.118670349912,1302693.9552002111,2002
"USA",341131526.8342676,2038435.6910358048,625407799.1961565,2002
"UZB",27462.71397387545,265.2317188123234,50348.308952104984,2002
"VCT",1726.4127407854296,7.945998948950542,3165.0900247732875,2002
"VEN",14055943.19236148,90372.37707651255,25769229.185996056,2002
"VGB",519.8436332100704,2.996441556330125,953.0466608851289,2002
"VIR",3445.3033521233347,20.902833133086023,6316.389478892778,2002
"VNM",10100430.059043273,49625.437823222834,18517455.10824601,2002
"VUT",18935.458990537143,108.23964961367659,34715.0081493181,2002
"XAD",55.616092683675234,0.5072022267360823,101.96283658673792,2002
"XCA",2697.4416770814755,23.393913964442056,4945.309741316038,2002
"XKO",37753.325749631826,214.90788225391225,69214.43054099166,2002
"XNC",312.15284323197875,3.340847416699047,572.2802125919609,2002
"ZAF",9835589.082699163,47679.93414151413,18031913.318281807,2002
"ZMB",7124769.769702698,46240.243613439176,13062077.911121603,2002
"ZWE",1130405.2624665238,8016.170850724264,2072409.6478552937,2002
"ABW",84.92885220580789,0.9770576000162206,155.7028957106478,2003
"AFG",32914.87467118064,244.33625517671493,60343.93689716451,2003
"AGO",6878544.403578045,52461.545465712145,12610664.73989308,2003
"AIA",75.74425571598745,1.0977450849945123,138.86446881264365,2003
"ALA",19642.335625314532,220.77485519450892,36010.948646409975,2003
"ALB",88748.17289467267,613.5339649961659,162704.9836402332,2003
"AND",52.96158363328376,0.34206364213546203,97.09623666102021,2003
"ARG",18495872.75695568,249155.00689301477,33909100.05441877,2003
"ARM",60543.22313604143,395.8166949184242,110995.90908274266,2003
"ATG",2216.4659408352977,17.078022611389425,4063.520891531378,2003
"AUS",33600436.68151567,373846.77722534374,61600800.58277874,2003
"AUT",2566230.9275670233,14475.694826399038,4704756.700539544,2003
"AZE",137134.3471032572,1039.3415511612166,251412.96968930494,2003
"BDI",199759.4854030661,1325.1833183144022,366225.72323895455,2003
"BEL",402927.1381161813,1889.7775126456472,738699.753212999,2003
"BEN",410662.4437155522,3475.926414650678,752881.1468118456,2003
"BES",3163.234656974535,16.150189673179547,5799.263537786647,2003
"BFA",222.69720101414754,2.0382434837905903,408.27820185927044,2003
"BGD",460754.6452629456,2159.457158342201,844716.8496487339,2003
"BGR",709907.9061938517,5198.715557750091,1301497.8280220618,2003
"BHS",21954.24163976995,274.2308762507959,40249.44300624492,2003
"BIH",54394.438147829525,307.8114116824445,99723.13660435413,2003
"BLR",3987745.67220388,32119.381563075156,7310867.0657071145,2003
"BLZ",1209391.257972459,6843.89617535413,2217217.3062828416,2003
"BMU",10.96834334951501,0.13057024276584386,20.10862947411085,2003
"BOL",32011591.720819768,163759.09875803598,58687918.15483619,2003
"BRA",595451252.3885639,3248526.734428091,1091660629.379034,2003
"BRB",373.96978665320194,2.997849386848788,685.6112755308702,2003
"BRN",213654.60546381975,799.1767213173891,391700.110017003,2003
"BTN",121735.97991654849,543.6007672864492,223182.62984700556,2003
"BWA",582.2968884956144,8.572551343820946,1067.5442955752928,2003
"CAF",2869838.0289150896,13726.637877635056,5261369.719677664,2003
"CAN",130251031.37665644,1607282.5796399997,238793557.5238701,2003
"CHE",85132.35932034567,433.28288506458534,156075.99208730037,2003
"CHL",10918262.447642583,82843.76403634548,20016814.487344723,2003
"CHN",42364303.340542905,261761.49522303697,77667889.45766191,2003
"CIV",13525234.823163519,86282.29678784576,24796263.842466436,2003
"CMR",5712565.992543772,25344.846357118877,10473037.652996914,2003
"COD",59595495.41133245,274739.99936612544,109258408.25410947,2003
"COG",4142800.522274348,18514.842518351044,7595134.2908363035,2003
"COL",24514941.531244226,122417.144833926,44944059.47394771,2003
"COM",5200.879627345548,26.653313946282292,9534.945983466838,2003
"CPV",,8.925222414318611,,2003
"CRI",1656149.885310637,8260.607754757672,3036274.789736167,2003
"CUB",753901.7824569663,6556.683915455958,1382153.2678377714,2003
"CUW",67.74205116941889,0.8279577078976309,124.19376047726797,2003
"CYM",544.0045939889925,6.324797603707653,997.3417556464863,2003
"CYP",2427.4167313010366,25.22916781325467,4450.264007385233,2003
"CZE",731314.3540419823,3925.277971307641,1340742.982410301,2003
"DEU",1289650.6228696948,6448.617531415096,2364359.4752611076,2003
"DMA",6697.516860838058,27.238702436101477,12278.780911536442,2003
"DNK",166355.4800913529,1579.7132602724555,304985.046834147,2003
"DOM",1703200.23310833,10714.001580517695,3122533.7606986053,2003
"DZA",430497.39311391267,3831.437113181389,789245.2207088398,2003
"ECU",3419252.775750619,13835.726425089088,6268630.088876133,2003
"EGY",5488.690678656691,61.01187804403611,10062.599577537265,2003
"ESP",3133851.300498542,23315.393436021157,5745394.050913993,2003
"EST",597783.0674975264,5632.561978609517,1095935.6237454652,2003
"ETH",2647882.588018839,13936.041223504031,4854451.411367871,2003
"FIN",7144053.280415645,89696.55115480683,13097431.014095344,2003
"FJI",352346.9568513228,1572.2359040041563,645969.4208940915,2003
"FRA",4497698.963714278,26393.334176950855,8245781.433476181,2003
"GAB",4144836.159231095,16845.22030958808,7598866.291923668,2003
"GBR",257053.96477446362,1875.1673696683638,471265.6020865167,2003
"GEO",49845.249147720955,292.00268502888684,91382.95677082174,2003
"GHA",3989692.6491031395,24955.249024742952,7314436.523355757,2003
"GIN",1404929.5781741708,9229.458008573076,2575704.226652645,2003
"GLP",12480.451527936053,76.87749933855714,22880.827801216095,2003
"GMB",975.5062048381377,10.565436645513309,1788.4280422032523,2003
"GNB",129463.09303827194,1021.87736427059,237349.0039034986,2003
"GNQ",506247.51985524356,1961.1875362739286,928120.4530679465,2003
"GRC",261268.51286291922,2562.535173610676,478992.27358201845,2003
"GRD",15834.296188287328,71.34625369095427,29029.543011860107,2003
